State_Name,State_ab,County,City,Place,Type,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
Wisconsin,WI,Winnebago County,Omro,Omro city,City,54963,920,6100227,433483,44.039197,-88.738726,90943.39731,80676,99202.5037032156+0i,1301
Wisconsin,WI,Monroe County,Ontario,Ontario,Village,54651,608,2602844,20077,43.721919,-90.593219,0,0,0+0i,0
Wisconsin,WI,Sheboygan County,Oostburg,Oostburg,Village,53070,920,5046963,1019,43.623538,-87.788369,92641.93655,91346,90030.1608908083+0i,1146
Wisconsin,WI,Rock County,Orfordville,Orfordville,Village,53576,608,3074817,0,42.629377,-89.257259,89034.44959,78575,92911.1054621304+0i,553
Wisconsin,WI,Winnebago County,Oshkosh,Oshkosh city,City,54902,920,69403360,2631938,44.023168,-88.56226,98624.61819,82819,108994.450309225+0i,26152
Wisconsin,WI,Clark County,Owen,Owen city,City,54460,715,5955542,196245,44.948191,-90.562616,83397.43825,59816,104179.083804416+0i,438
Wisconsin,WI,Marquette County,Endeavor,Packwaukee,CDP,53930,608,1243982,0,43.765302,-89.45979,49470.93054,51450,43109.0596077325+0i,104
Wisconsin,WI,Jefferson County,Palmyra,Palmyra,Village,53156,262,3558711,133253,42.877554,-88.589494,98112.28076,85192,103633.221601814+0i,667
Wisconsin,WI,Price County,Park Falls,Park Falls city,City,54552,715,9336778,600940,45.938742,-90.442256,95754.88658,77538,112608.29113852+0i,1107
Wisconsin,WI,Grant County,Patch Grove,Patch Grove,Village,53817,608,1020115,0,42.940412,-90.97229,53764.16057,300000,42607.8931752437+0i,58
Wisconsin,WI,Marinette County,Pembine,Pembine,CDP,54156,715,1548788,1799,45.636676,-87.991306,69902.63001,300000,57483.8328007125+0i,49
Wisconsin,WI,Pepin County,Pepin,Pepin,Village,54759,715,1820252,0,44.442454,-92.148462,80887.69482,78117,83942.911711784+0i,361
Wisconsin,WI,Waukesha County,Pewaukee,Pewaukee city,City,53072,262,50448848,4471679,43.066154,-88.244454,158685.6698,152189,164396.122441792+0i,5541
Wisconsin,WI,Price County,Phillips,Phillips city,City,54555,715,6775465,1836699,45.693601,-90.404514,89290.38524,73492,105409.095485703+0i,719
Wisconsin,WI,Waushara County,Pine River,Pine River,CDP,54965,920,3025420,37493,44.148598,-89.075882,147352.8004,300000,170213.557413792+0i,52
Wisconsin,WI,Sauk County,Plain,Plain,Village,53577,608,2157496,0,43.277893,-90.042264,127821.7479,109032,136443.490974708+0i,338
Wisconsin,WI,Grant County,Platteville,Platteville city,City,53818,608,16109676,0,42.727882,-90.468164,93208.19745,83925,102289.810451868+0i,3652
Wisconsin,WI,Portage County,Plover,Plover,Village,54467,715,27425422,1126506,44.46202,-89.537971,121110.4856,107003,129584.351068572+0i,5031
Wisconsin,WI,Sheboygan County,Plymouth,Plymouth city,City,53073,920,13753903,213648,43.74518,-87.965307,81415.56521,79022,80710.9921222145+0i,3973
Wisconsin,WI,Douglas County,Poplar,Poplar,Village,54864,715,30759406,75436,46.581849,-91.782321,114596.6409,99436,119590.470724569+0i,233
Wisconsin,WI,Wood County,Port Edwards,Port Edwards,Village,54469,715,13581300,3206879,44.343213,-89.854396,100986.5838,85626,108758.771186533+0i,677
Wisconsin,WI,Bayfield County,Port Wing,Port Wing,CDP,54865,715,2979179,0,46.775588,-91.380612,94695.23595,74378,110147.458027565+0i,72
Wisconsin,WI,Grant County,Potosi,Potosi,Village,53820,608,4271430,40330,42.685607,-90.707286,81626.15021,85404,79458.2729913353+0i,306
Wisconsin,WI,Walworth County,Mukwonago,Potter Lake,CDP,53149,262,2723970,626023,42.820148,-88.342962,129468.6306,300000,138413.937779543+0i,506
Wisconsin,WI,Kenosha County,Burlington,Powers Lake,CDP,53105,262,5176490,1697456,42.541483,-88.295976,117720.2284,101763,123193.496401193+0i,468
Wisconsin,WI,Waushara County,Pine River,Poy Sippi,CDP,54965,920,1886109,76119,44.136658,-88.998117,61624.46267,69774,60642.3315265024+0i,142
Wisconsin,WI,Sauk County,Prairie Du Sac,Prairie du Sac,Village,53578,608,4701166,309646,43.293928,-89.735231,110574.9314,94320,116830.815712696+0i,1756
Wisconsin,WI,Price County,Prentice,Prentice,Village,54556,715,5150834,63716,45.541267,-90.29281,89357.46325,67169,108272.296597987+0i,337
Wisconsin,WI,Green Lake County,Princeton,Princeton city,City,54968,920,4013755,249992,43.855881,-89.124812,84697.2147,78612,91622.862208204+0i,492
Wisconsin,WI,Oconto County,Pulaski,Pulaski,Village,54162,920,7359395,100142,44.668206,-88.234279,0,0,0+0i,0
Wisconsin,WI,Shawano County,Gillett,Pulcifer,CDP,54124,920,2676269,13876,44.849727,-88.362746,76281.34185,79471,67086.0567300665+0i,59
Wisconsin,WI,Sawyer County,Winter,Radisson,Village,54896,715,1021411,0,45.768277,-91.2179,67556.34214,65697,70213.8010854901+0i,65
Wisconsin,WI,Dodge County,Randolph,Randolph,Village,53956,920,3227904,1837,43.539472,-89.002811,83766.48963,84070,82268.2726607451+0i,458
Wisconsin,WI,Vernon County,Viola,Readstown,Village,54664,608,4432768,53688,43.448745,-90.759082,55009.22449,58504,52259.2574935774+0i,192
Wisconsin,WI,Sauk County,Reedsburg,Reedsburg city,City,53959,608,14785572,263865,43.535062,-89.99738,89084.09597,82827,90908.9713669215+0i,3830
Wisconsin,WI,Dodge County,Watertown,Reeseville,Village,53098,920,1621399,0,43.306154,-88.844543,65625.80218,69754,58818.8668492287+0i,270
Wisconsin,WI,Iowa County,Livingston,Rewey,Village,53554,608,1291837,0,42.841667,-90.396218,121868.874,82942,145979.842869522+0i,129
Wisconsin,WI,Taylor County,Rib Lake,Rib Lake,Village,54470,715,4515954,1204965,45.319511,-90.202236,72021.72253,62550,81896.6719059598+0i,446
Wisconsin,WI,Barron County,Rice Lake,Rice Lake city,City,54868,715,22401613,2853218,45.481941,-91.745772,96434.42303,77177,113142.090209995+0i,3936
Wisconsin,WI,Richland County,Richland Center,Richland Center city,City,53581,608,12055524,218772,43.340476,-90.38342,94816.87333,80967,108384.764608044+0i,2311
Wisconsin,WI,Iowa County,Ridgeway,Ridgeway,Village,53582,608,3253339,0,42.998521,-89.993244,73414.27153,76598,68861.7355628174+0i,244
Wisconsin,WI,Fond du Lac County,Ripon,Ripon city,City,54971,920,12881286,139645,43.843557,-88.837936,113093.148,90244,125702.2110953+0i,3041
Wisconsin,WI,St. Croix County,River Falls,River Falls city,City,54022,715,17230685,213893,44.860615,-92.622432,105399.6778,92745,107610.903043435+0i,1404
Wisconsin,WI,St. Croix County,Roberts,Roberts,Village,54023,715,6566265,0,44.97465,-92.558758,103678.6452,94578,106580.997618031+0i,641
Wisconsin,WI,Dane County,Cambridge,Rockdale,Village,53523,608,727336,43604,42.969984,-89.03055,125004.4692,103426,133270.595303416+0i,96
Wisconsin,WI,Monroe County,Bangor,Rockland,Village,54614,608,1691849,0,43.907356,-90.916242,0,0,0+0i,0
Wisconsin,WI,Jefferson County,Sullivan,Rome,CDP,53178,920,9603199,614750,42.98528,-88.649641,115430.013,101591,121161.448053899+0i,295
Wisconsin,WI,Portage County,Rosholt,Rosholt,Village,54473,715,2744331,94081,44.630177,-89.305189,106427.4809,85456,121062.249971361+0i,180
Wisconsin,WI,Wood County,Rudolph,Rudolph,Village,54475,715,3073394,0,44.497072,-89.801758,97038.26378,87497,98430.8631756105+0i,188
Wisconsin,WI,Polk County,Saint Croix Falls,St. Croix Falls city,City,54024,715,12756958,338811,45.41137,-92.624694,106693.3412,80830,121958.579598271+0i,1055
Wisconsin,WI,La Crosse County,Coon Valley,St. Joseph,CDP,54623,608,4910170,0,43.785483,-91.043588,92350.33618,94753,85300.8532396443+0i,151
Wisconsin,WI,Fond du Lac County,Fond Du Lac,St. Peter,CDP,54935,920,9401662,12451,43.838283,-88.343335,81811.34389,110617,0+45654.5207872296i,545
Wisconsin,WI,Sauk County,Sauk City,Sauk City,Village,53583,608,3808089,544855,43.273272,-89.732456,88420.30406,88423,74957.0253850276+0i,1380
Wisconsin,WI,Iron County,Hurley,Saxon,CDP,54534,715,3147069,0,46.494084,-90.409955,52100.01429,300000,46204.6099804701+0i,42
Wisconsin,WI,Waupaca County,Iola,Scandinavia,Village,54945,715,2271573,347672,44.460733,-89.146542,76717.53276,84020,56024.8465620049+0i,143
Wisconsin,WI,Richland County,Richland Center,Sextonville,CDP,53581,608,2268872,0,43.279763,-90.292315,69517.23961,75718,61841.72104055+0i,159
Wisconsin,WI,Outagamie County,Seymour,Seymour city,City,54165,920,6971500,8833,44.514416,-88.32734,96298.78016,85846,105274.288872136+0i,1437
Wisconsin,WI,Shawano County,Shawano,Shawano city,City,54166,715,17028401,540989,44.777894,-88.586019,103880.9126,81296,118173.660216193+0i,4000
Wisconsin,WI,Sheboygan County,Sheboygan Falls,Sheboygan Falls city,City,53085,920,13816778,346952,43.729337,-87.826235,113135.811,89735,123251.177083351+0i,3410
Wisconsin,WI,Washburn County,Shell Lake,Shell Lake city,City,54871,715,15055691,11383016,45.72637,-91.910025,113452.3425,90377,131524.201339271+0i,629
Wisconsin,WI,Outagamie County,Shiocton,Shiocton,Village,54170,920,4052250,267818,44.445041,-88.57645,77678.88843,80599,75546.5109401986+0i,363
Wisconsin,WI,Dane County,Madison,Shorewood Hills,Village,53705,608,2084797,0,43.078837,-89.446898,220171.5864,249168,218994.453490922+0i,693
Wisconsin,WI,Kenosha County,Silver Lake,Silver Lake,Village,53170,262,3490178,8297,42.548556,-88.16618,119973.2519,103850,125539.277922164+0i,864
Wisconsin,WI,Door County,Fish Creek,Sister Bay,Village,54212,920,6680805,2566146,45.187097,-87.129354,66586.22073,70383,62396.0644301001+0i,389
Wisconsin,WI,Oconto County,Abrams,Sobieski,CDP,54101,920,3260975,0,44.722749,-88.065882,201042.2545,249132,208306.862917359+0i,153
Wisconsin,WI,Douglas County,Solon Springs,Solon Springs,Village,54873,715,4055743,1898669,46.347825,-91.829388,97201.59694,83462,106591.687485789+0i,294
Wisconsin,WI,Milwaukee County,South Milwaukee,South Milwaukee city,City,53172,414,12507388,43663,42.912643,-87.862312,99701.73962,90153,104704.163579948+0i,8454
Wisconsin,WI,Monroe County,Sparta,Sparta city,City,54656,608,19817894,145604,43.938249,-90.812705,88979.1999,78293,95739.7695981538+0i,4196
Wisconsin,WI,Washburn County,Spooner,Spooner city,City,54801,715,10446536,617884,45.825917,-91.886125,89141.18485,72852,105501.160402894+0i,1284
Wisconsin,WI,Walworth County,Burlington,Springfield,CDP,53105,262,1743984,0,42.640657,-88.413527,176754.1941,300000,191450.941562424+0i,72
Wisconsin,WI,Pierce County,Spring Valley,Spring Valley,Village,54767,715,10901041,920988,44.852265,-92.243062,110495.6419,101050,114992.642256661+0i,563
Wisconsin,WI,Chippewa County,Stanley,Stanley city,City,54768,715,10700233,178071,44.959383,-90.943719,70314.55848,66661,73667.9847369676+0i,905
Wisconsin,WI,St. Croix County,New Richmond,Star Prairie,Village,54017,715,5595493,0,45.197511,-92.532078,66759.14055,71369,51602.9395887919+0i,235
Wisconsin,WI,Crawford County,Wauzeka,Steuben,Village,53826,608,16035341,0,43.183274,-90.856901,59436.30947,64447,51980.7799831681+0i,41
Wisconsin,WI,Calumet County,Stockbridge,Stockbridge,Village,53088,920,8417287,22090,44.068447,-88.309707,115709.5665,100697,120760.89098915+0i,341
Wisconsin,WI,Vernon County,Stoddard,Stoddard,Village,54658,608,1616371,192156,43.662909,-91.21816,109026.2025,90558,120132.469937502+0i,359
Wisconsin,WI,Washburn County,Hayward,Stone Lake,CDP,54843,715,2435274,2159906,45.838934,-91.552094,92505.59684,92977,77547.7091428499+0i,28
Wisconsin,WI,Marathon County,Stratford,Stratford,Village,54484,715,13742397,92059,44.797614,-90.070576,96787.64135,85252,103333.584203286+0i,680
Wisconsin,WI,Door County,Sturgeon Bay,Sturgeon Bay city,City,54235,920,25449980,4355137,44.822676,-87.369806,98356.78607,80129,111018.189580226+0i,4397
Wisconsin,WI,Brown County,Suamico,Suamico,Village,54173,920,94112450,59734213,44.626729,-88.033045,142790.1305,127219,147087.704771921+0i,4259
Wisconsin,WI,Waukesha County,Oconomowoc,Summit,Village,53066,262,54886848,7818300,43.046188,-88.477445,189613.2041,201909,192456.022334985+0i,1685
Wisconsin,WI,Dane County,Sun Prairie,Sun Prairie city,City,53590,608,31136059,55500,43.181961,-89.235717,121676.5454,103418,128079.407846627+0i,12316
Wisconsin,WI,Douglas County,Superior,Superior,Village,54880,715,3206676,26657,46.648749,-92.108872,101583.5669,300000,108275.900873081+0i,289
Wisconsin,WI,Waukesha County,Sussex,Sussex,Village,53089,262,20072670,134275,43.136288,-88.22286,139651.245,123020,144721.850054888+0i,3935
Wisconsin,WI,Fond du Lac County,Fond Du Lac,Taycheedah,CDP,54935,920,1913753,938132,43.812533,-88.388613,75537.6178,83519,0+24963.2241137943i,319
Wisconsin,WI,Grant County,Potosi,Tennyson,Village,53820,608,1078663,0,42.690642,-90.686805,71905.45879,73769,65248.7478585782+0i,157
Wisconsin,WI,Ozaukee County,Mequon,Thiensville,Village,53092,262,2687156,116612,43.235436,-87.976832,139652.1423,116602,149188.284858209+0i,1486
Wisconsin,WI,Clark County,Thorp,Thorp city,City,54771,715,3674563,0,44.958336,-90.802394,69313.4866,65566,71627.2513076979+0i,706
Wisconsin,WI,Racine County,Waterford,Tichigan,CDP,53185,262,29113176,5142346,42.81104,-88.208782,145023.3149,128410,150734.554897501+0i,2122
Wisconsin,WI,Shawano County,Bowler,Tilleda,CDP,54416,715,727174,113039,44.815522,-88.912575,30627.73103,300000,21007.5679841342+0i,33
Wisconsin,WI,Lincoln County,Tomahawk,Tomahawk city,City,54487,715,20113508,4130722,45.478961,-89.711773,75797.52322,71923,77239.6757515613+0i,1572
Wisconsin,WI,Oconto County,Wabeno,Townsend,CDP,54566,715,1046469,0,45.327575,-88.590421,46080.23202,34588,39246.3629648438+0i,52
Wisconsin,WI,Trempealeau County,Trempealeau,Trempealeau,Village,54661,608,4844141,587778,44.003614,-91.430583,104800.1112,90805,112320.639869212+0i,769
Wisconsin,WI,Barron County,Turtle Lake,Turtle Lake,Village,54889,715,7362475,374841,45.390714,-92.149736,69904.83321,70469,67329.4593352069+0i,452
Wisconsin,WI,Walworth County,Whitewater,Turtle Lake,CDP,53190,262,2191241,608564,42.730092,-88.685085,123954.2496,90645,139003.422547047+0i,172
Wisconsin,WI,Kenosha County,Twin Lakes,Twin Lakes,Village,53181,262,21640364,4064458,42.515576,-88.250369,123716.0811,127167,120620.606946728+0i,2213
Wisconsin,WI,Juneau County,Wonewoc,Union Center,Village,53968,608,2066088,0,43.68264,-90.263317,73249.95887,77944,69186.5934431405+0i,79
Wisconsin,WI,Clark County,Colby,Unity,Village,54421,715,2574562,0,44.851186,-90.313048,55659.51699,57183,49992.7489824706+0i,52
Wisconsin,WI,Manitowoc County,Valders,Valders,Village,54245,920,3728112,5714,44.068758,-87.885662,82439.91735,77547,82204.6585112931+0i,445
Wisconsin,WI,Dane County,Verona,Verona city,City,53593,608,17554795,151199,42.987447,-89.538507,141274.8007,117934,146984.444834665+0i,4748
Wisconsin,WI,Richland County,Viola,Viola,Village,54664,608,2571781,40060,43.508187,-90.674004,53218.85188,53761,47266.0250653963+0i,188
Wisconsin,WI,Vernon County,Viroqua,Viroqua city,City,54665,608,10176250,0,43.558216,-90.886278,110667.7784,84740,130258.831608849+0i,2010
Wisconsin,WI,Sheboygan County,Plymouth,Waldo,Village,53073,920,2440480,106900,43.677038,-87.9479,79763.48991,73431,79754.1748994067+0i,213
Wisconsin,WI,Walworth County,Walworth,Walworth,Village,53184,262,4501482,0,42.530472,-88.594009,105995.5376,93970,115967.873288846+0i,1092
Wisconsin,WI,Bayfield County,Washburn,Washburn city,City,54891,715,10094901,5885581,46.673794,-90.893443,93908.08576,80462,102566.539705739+0i,1006
Wisconsin,WI,Jefferson County,Waterloo,Waterloo city,City,53594,920,9857493,195338,43.183528,-88.990044,89104.20314,87286,84907.318722858+0i,1318
Wisconsin,WI,Jefferson County,Watertown,Watertown city,City,53094,920,31192592,1036014,43.189405,-88.72891,108943.6235,89059,119164.160077912+0i,6047
Wisconsin,WI,Winnebago County,Omro,Waukau,CDP,54963,920,3563148,28525,43.984548,-88.772057,78882.19442,106708,0+54077.9096113573i,144
Wisconsin,WI,Buffalo County,Fountain City,Waumandee,CDP,54629,608,450809,0,44.302329,-91.705204,60833.32234,61436,56002.2008055831+0i,32
Wisconsin,WI,Waupaca County,Waupaca,Waupaca city,City,54981,715,20365239,753827,44.350048,-89.070003,109438.2337,93902,118793.518518585+0i,2545
Wisconsin,WI,Fond du Lac County,Waupun,Waupun city,City,53963,920,12037987,156711,43.631547,-88.737534,117046.3739,106135,117980.435247786+0i,1336
Wisconsin,WI,Marinette County,Wausaukee,Wausaukee,Village,54177,715,3619287,30836,45.378247,-87.954834,47851.26864,47120,47953.9482103092+0i,269
Wisconsin,WI,Milwaukee County,Wauwatosa,Wauwatosa city,City,53226,414,34280731,9579,43.063165,-88.035583,145128.3116,129303,152225.900927655+0i,20396
Wisconsin,WI,Burnett County,Webster,Webster,Village,54893,715,4569127,0,45.880025,-92.363111,51308.70688,49093,44285.4546467947+0i,325
Wisconsin,WI,Sauk County,Baraboo,West Baraboo,Village,53913,608,3089731,12815,43.478206,-89.774072,87590.31016,75493,93905.4073742579+0i,639
Wisconsin,WI,Taylor County,Rib Lake,Westboro,CDP,54470,715,4782357,0,45.360796,-90.293396,71651.28768,300000,64716.8869282766+0i,90
Wisconsin,WI,Marquette County,Westfield,Westfield,Village,53964,608,4044805,84654,43.885163,-89.492492,100083.6335,88671,108302.339282575+0i,493
Wisconsin,WI,Marathon County,Weston,Weston,Village,54476,715,55807133,67396,44.89122,-89.549651,103739.2767,90598,110537.974792787+0i,6020
Wisconsin,WI,Waupaca County,Weyauwega,Weyauwega city,City,54983,920,3973186,322113,44.323593,-88.933131,89269.6337,78251,97710.1043196041+0i,672
Wisconsin,WI,Dunn County,Boyceville,Wheeler,Village,54725,715,2042108,69425,45.041196,-91.899656,90710.35678,73913,103488.951580591+0i,130
Wisconsin,WI,Trempealeau County,Whitehall,Whitehall city,City,54773,715,15160580,0,44.370339,-91.347493,97107.07183,83833,105389.397734001+0i,683
Wisconsin,WI,Manitowoc County,Valders,Whitelaw,Village,54245,920,1360818,11694,44.147561,-87.82669,83152.31636,85224,75692.3456187769+0i,299
Wisconsin,WI,Walworth County,Whitewater,Whitewater city,City,53190,262,22694376,775454,42.837439,-88.734282,77879.87226,69298,90508.1716860993+0i,4180
Wisconsin,WI,Taylor County,Medford,Whittlesey,CDP,54451,715,2918870,0,45.220619,-90.323224,112193.2451,83622,135186.243481174+0i,65
Wisconsin,WI,Walworth County,Williams Bay,Williams Bay,Village,53191,262,7243275,0,42.578838,-88.545631,152359.4736,142008,158595.17167661+0i,1149
Wisconsin,WI,St. Croix County,Knapp,Wilson,Village,54749,715,4215587,0,44.958251,-92.17059,80667.58745,300000,73085.6876358278+0i,96
Wisconsin,WI,Winnebago County,Neenah,Winchester,CDP,54956,920,5986260,0,44.198242,-88.659905,119222.6764,108951,121951.31593821+0i,282
Wisconsin,WI,Racine County,Racine,Wind Point,Village,53402,262,3241704,440436,42.780392,-87.771599,192901.974,212941,196052.326761008+0i,771
Wisconsin,WI,Winnebago County,Winneconne,Winneconne,Village,54986,920,3963622,1098280,44.111314,-88.711977,120737.1651,99925,129035.466237607+0i,1042
Wisconsin,WI,Lafayette County,South Wayne,Wiota,CDP,53587,608,5183614,0,42.636743,-89.949317,136392.9439,300000,151320.408939512+0i,46
Wisconsin,WI,Columbia County,Wisconsin Dells,Wisconsin Dells city,City,53965,608,20324020,888069,43.638365,-89.77576,134208.4784,101002,149325.51963614+0i,856
Wisconsin,WI,Sauk County,Wisconsin Dells,Wisconsin Dells city,City,53965,608,20324020,888069,43.638365,-89.77576,69405.86604,250000,0+20200.5367496246i,53
Wisconsin,WI,Clark County,Owen,Withee,Village,54460,715,2149173,0,44.950833,-90.598773,58947.05461,56582,59669.3290046071+0i,225
Wisconsin,WI,Juneau County,Wonewoc,Wonewoc,Village,53968,608,2892021,1802,43.653477,-90.224242,79655.44753,71606,85755.7316407057+0i,349
Wisconsin,WI,Grant County,Wauzeka,Woodman,Village,53826,608,613741,0,43.092484,-90.796998,68568.12004,71537,57991.0977151561+0i,42
Wisconsin,WI,St. Croix County,Woodville,Woodville,Village,54028,715,4615086,0,44.948473,-92.285281,86230.5357,89177,68628.9563147328+0i,492
Wisconsin,WI,Outagamie County,Wrightstown,Wrightstown,Village,54180,920,10985367,530046,44.325728,-88.175795,165541.5173,300000,170784.806102942+0i,66
Wisconsin,WI,Columbia County,Pardeeville,Wyocena,Village,53954,608,3725437,326422,43.49323,-89.301804,83847.00685,81955,81300.4329077229+0i,239
Wisconsin,WI,Menominee County,Neopit,Zoar,CDP,54150,715,22142397,30774,45.005484,-88.874832,57026.79369,66807,53054.01524307+0i,39
West Virginia,WV,Webster County,Webster Springs,Addison (Webster Springs),Town,26288,304,1163442,63190,38.477719,-80.4053,66418.11724,59618,75772.2932344593+0i,484
West Virginia,WV,Greenbrier County,Alderson,Alderson,Town,24910,304,2304452,157686,37.72764,-80.643774,70726.88752,82939,34063.0057216529+0i,460
West Virginia,WV,Kanawha County,Tornado,Alum Creek,CDP,25202,304,26402754,178721,38.298157,-81.835658,148424.1931,300000,170081.457261641+0i,289
West Virginia,WV,Logan County,Accoville,Amherstdale,CDP,25606,304,7644705,45620,37.782622,-81.827071,47874.50065,37077,51098.9752458186+0i,106
West Virginia,WV,Harrison County,Stonewood,Anmoore,Town,26301,304,2737072,0,39.256318,-80.293972,47727.7443,42609,48633.8600362126+0i,254
West Virginia,WV,Mason County,Ashton,Apple Grove,CDP,25503,304,5965424,402083,38.666585,-82.171736,45937.18974,29077,55058.4591457675+0i,82
West Virginia,WV,Mercer County,Athens,Athens,Town,24712,304,1021360,630,37.420736,-81.012462,82162.73247,81227,85049.260862096+0i,287
West Virginia,WV,Preston County,Aurora,Aurora,CDP,26705,304,5459312,0,39.325407,-79.554583,57643.71352,300000,46876.7389453067+0i,104
West Virginia,WV,Cabell County,Barboursville,Barboursville,Village,25504,304,10595531,247440,38.406005,-82.296388,104401.755,87831,115646.853812868+0i,1535
West Virginia,WV,McDowell County,War,Bartley,CDP,24892,304,2956698,35890,37.334736,-81.733856,21482.29499,17170,14568.2221034366+0i,94
West Virginia,WV,Morgan County,Berkeley Springs,Bath (Berkeley Springs),Town,25411,304,869254,0,39.624722,-78.227534,61948.96395,51381,66657.8787312861+0i,306
West Virginia,WV,Fayette County,Fayetteville,Beards Fork,CDP,25840,304,4356527,4559,38.065037,-81.227681,32769.9126,300000,23500.6741377445+0i,45
West Virginia,WV,Raleigh County,Beckley,Beckley city,City,25801,304,24603282,28272,37.773148,-81.16155,108305.0602,90655,122998.398718904+0i,7293
West Virginia,WV,Barbour County,Belington,Belington,Town,26250,304,5339114,176122,39.015086,-79.94084,77165.45968,68819,86391.1752966091+0i,709
West Virginia,WV,Pleasants County,Belmont,Belmont city,City,26134,304,1057027,3974,39.378264,-81.263217,72441.90682,71097,72892.6895610418+0i,394
West Virginia,WV,Marshall County,Bellaire,Benwood city,City,43906,740,3360750,1458880,40.004606,-80.730567,69475.33649,57740,81312.0100062945+0i,651
West Virginia,WV,McDowell County,War,Berwind,CDP,24892,304,747301,30124,37.260429,-81.655808,53973.49343,51017,57779.1810305785+0i,150
West Virginia,WV,Ohio County,Wheeling,Bethlehem,Village,26003,304,9179825,2841,40.044377,-80.688097,129416.5173,107939,136928.237637091+0i,1006
West Virginia,WV,Kanawha County,Charleston,Big Chimney,CDP,25302,304,5189532,161727,38.415207,-81.531808,45787.12021,300000,37002.9359097849+0i,196
West Virginia,WV,McDowell County,Big Sandy,Big Sandy,CDP,24816,304,1378913,53743,37.461102,-81.705939,38189.95265,38613,30338.6927759272+0i,114
West Virginia,WV,Monongalia County,Blacksville,Blacksville,Town,26521,304,775505,24048,39.715642,-80.214711,95481.72272,70148,113940.149329522+0i,61
West Virginia,WV,Mercer County,Bluefield,Bluefield city,City,24701,304,22764472,825,37.26282,-81.211345,82726.48547,73310,93307.1701059667+0i,4357
West Virginia,WV,Wood County,Williamstown,Boaz,CDP,26187,304,9479374,2133819,39.368841,-81.488366,151300.5923,122476,162681.131612885+0i,551
West Virginia,WV,Raleigh County,Fairdale,Bolt,CDP,25839,304,14103074,16129,37.761566,-81.416376,72398.34074,81482,63865.8749818422+0i,223
West Virginia,WV,Randolph County,Elkins,Bowden,CDP,26241,304,307294,0,38.909186,-79.708895,0,0,0+0i,0
West Virginia,WV,McDowell County,Bradshaw,Bradshaw,Town,24817,304,2004122,67351,37.349449,-81.79733,85102.83186,100606,86135.4306236513+0i,101
West Virginia,WV,Preston County,Bruceton Mills,Brandonville,Town,26525,304,998171,0,39.667062,-79.627666,109709.2082,144183,81241.882791689+0i,52
West Virginia,WV,Wyoming County,Brenton,Brenton,CDP,24818,304,1628843,34801,37.601252,-81.636284,14693.66353,12593,10126.3660381035+0i,113
West Virginia,WV,Monongalia County,Morgantown,Brookhaven,CDP,26508,304,23898064,137222,39.606211,-79.88295,129334.9139,111654,137726.602721473+0i,2016
West Virginia,WV,Logan County,Man,Bruno,CDP,25635,304,3366054,62102,37.690987,-81.878754,73338.62567,75602,63502.2272417109+0i,321
West Virginia,WV,Upshur County,Buckhannon,Buckhannon city,City,26201,304,7596423,0,38.992791,-80.227851,132159.4212,103117,153374.272105125+0i,1808
West Virginia,WV,Putnam County,Buffalo,Buffalo,Town,25033,304,3625737,639219,38.611799,-81.981558,79303.01008,77421,86116.2789461083+0i,502
West Virginia,WV,Braxton County,Burnsville,Burnsville,Town,26335,304,2737712,85429,38.855517,-80.652732,87015.87466,79038,97351.0324487648+0i,196
West Virginia,WV,Webster County,Cowen,Camden-on-Gauley,Town,26206,304,841987,20809,38.368958,-80.597456,61095.56065,78237,59880.2780915938+0i,78
West Virginia,WV,Hampshire County,Capon Bridge,Capon Bridge,Town,26711,304,1736249,68659,39.301985,-78.432752,85327.15875,75560,101239.546291681+0i,182
West Virginia,WV,Mineral County,Cumberland,Carpendale,Town,21502,301,3397820,0,39.627704,-78.789659,79263.2054,79242,74714.4621229341+0i,370
West Virginia,WV,Monongalia County,Morgaantown,Cassville,CDP,26501,304,9183067,14591,39.681477,-80.065463,69943.30379,78899,62618.7326218414+0i,356
West Virginia,WV,Barbour County,Volga,Century,CDP,26238,304,340387,0,39.100256,-80.188115,71966.30143,300000,61606.6106315758+0i,32
West Virginia,WV,Logan County,Chapmanville,Chapmanville,Town,25508,304,1701581,60857,37.970853,-82.020382,92697.49302,87932,104025.97601345+0i,561
West Virginia,WV,Jefferson County,Charles Town,Charles Town city,City,25414,304,15128849,0,39.26401,-77.881276,121711.1167,103768,127878.795556762+0i,2134
West Virginia,WV,Mingo County,Williamson,Chattaroy,CDP,25661,304,5282651,0,37.706174,-82.273721,73936.64845,78729,73858.5135101941+0i,229
West Virginia,WV,Monongalia County,Morgantown,Cheat Lake,CDP,26508,304,37062456,3940081,39.663555,-79.848085,175021.8019,177333,182300.249515139+0i,3223
West Virginia,WV,Kanawha County,Belle,Chesapeake,Town,25015,304,1246784,416290,38.222882,-81.536202,68183.56318,67880,68660.5277523618+0i,684
West Virginia,WV,Harrison County,Clarksburg,Clarksburg city,City,26301,304,25202268,3888,39.270296,-80.361787,85428.37883,76672,96094.1289303843+0i,6760
West Virginia,WV,Ohio County,Wheeling,Clearview,Village,26003,304,1075299,690,40.142498,-80.690416,101746.1652,89174,106958.785391861+0i,200
